Date,ID,Days until next hedge,S,Dividend,C_BS,D_BS,C_mkt,D_Blm,R,TTM,Moneyness,D_Optimal,Target
2024-11-12,10,1,5983.99,1.2925,93.77811615,0.516864975,50.5,0.536,4.7735,38,-16.01,-1.570384141,-2.087249116
2024-10-21,10,1,5853.98,1.311,72.22013495,0.363989273,42.1,0.38,4.79913,60,-146.02,1.504936943,1.14094767
2024-09-19,6,1,5713.64,1.3462,58.70959079,0.225193492,66.35,0.246,4.7078,183,-486.36,0.407068167,0.181874675
2024-10-15,11,1,5815.26,1.3209,39.71263145,0.226170813,43.25,0.24,4.76965,66,-284.74,0.120376744,-0.105794069
2024-08-07,1,1,5199.5,1.4786,106.2235378,0.291428629,111.85,0.312,4.85962,226,-500.5,0.350350497,0.058921869
2024-11-20,7,1,5917.11,1.3051,266.6265732,0.798404899,270.35,0.806,4.77309,30,217.11,0.710478425,-0.087926474
2024-10-09,5,1,5792.04,1.3255,115.3512496,0.352890867,120.95,0.366,4.78852,163,-307.96,0.159837388,-0.193053479
2024-11-12,7,1,5983.99,1.2925,328.319389,0.850300015,335.15,0.857,4.7735,38,283.99,1.740155399,0.889855384
2024-08-21,7,1,5620.85,1.3666,167.7509985,0.502268805,177.85,0.519,4.94072,121,-79.15,0.39866266,-0.103606145
2024-09-23,1,3,5718.57,1.3397,291.5177739,0.590702982,302.55,0.606,4.64276,179,18.57,0.812163161,0.221460179
2024-10-07,11,3,5695.94,1.3483,22.09269164,0.140105864,25.7,0.154,4.80911,74,-404.06,0.106319211,-0.033786653
2024-08-08,4,1,5319.31,1.445,49.29550174,0.176646685,57,0.196,4.9504,225,-680.69,-0.211052374,-0.387699059
2024-09-11,8,1,5554.13,1.3846,78.50115872,0.323938062,84.35,0.341,4.86546,100,-245.87,0.338019465,0.014081403
2024-09-09,1,3,5471.05,1.4044,170.7656631,0.430551148,188.3,0.452,4.85278,193,-228.95,0.234941824,-0.195609325
2024-11-13,8,1,5985.38,1.2904,237.6684804,0.789001496,248,0.801,4.73383,37,185.38,1.039255015,0.250253518
2024-08-05,4,1,5186.33,1.4816,44.04653094,0.150467028,55.5,0.175,4.95853,228,-813.67,-0.210330294,-0.360797322
2024-10-31,4,1,5705.45,1.3411,111.524778,0.349244588,117.7,0.374,4.7692,141,-294.55,0.226884631,-0.122359957
2024-08-16,2,3,5554.25,1.3829,164.255234,0.428521542,179.6,0.45,4.99486,217,-245.75,0.376668405,-0.051853138
2024-11-18,1,1,5893.62,1.3109,361.790876,0.703092816,378.85,0.725,4.76812,123,193.62,0.753861269,0.050768453
2024-10-02,12,1,5709.54,1.3455,11.25965038,0.08270533,13.55,0.093,4.59496,79,-490.46,0.12741953,0.0447142
2024-11-19,1,1,5916.98,1.3054,382.4092319,0.713767144,396.3,0.733,4.7679,122,216.98,-39.81964402,-40.53341116
2024-09-20,1,1,5702.55,1.3484,285.5756561,0.581078903,294.05,0.595,4.66994,182,2.55,0.537677061,-0.043401841
2024-08-08,5,1,5319.31,1.445,33.00013875,0.130480984,38.8,0.148,4.9504,225,-780.69,-0.16234798,-0.292828965
2024-10-22,10,1,5851.2,1.3109,69.85826907,0.358173663,37.6,0.371,4.7952,59,-148.8,0.159294036,-0.198879627
2024-11-04,5,1,5712.69,1.3391,71.19472624,0.266054732,78,0.281,4.74185,137,-387.31,0.266970721,0.000915989
2024-09-06,10,1,5408.42,1.4211,14.70653292,0.088741353,8.6,0.097,4.84393,105,-591.58,0.041655323,-0.04708603
2024-10-21,9,1,5853.98,1.311,105.5073931,0.490984885,130.75,0.508,4.79913,60,-46.02,2.575114325,2.08412944
2024-09-09,10,3,5471.05,1.4044,17.22943249,0.104967152,11.2,0.119,4.85278,102,-528.95,0.018879254,-0.086087899
2024-11-22,9,3,5969.34,1.2949,119.6030675,0.69310816,137.15,0.667,4.77997,28,69.34,0.592199163,-0.100908997
2024-09-30,12,3,5762.48,1.3305,16.25552782,0.112020268,17.65,0.12,4.62877,81,-437.52,0.069911733,-0.042108536
2024-10-28,10,1,5823.52,1.3151,57.29509443,0.315803684,31.65,0.334,4.77389,53,-176.48,0.326447366,0.010643682
2024-09-27,7,1,5738.17,1.335,210.733453,0.588617678,217,0.599,4.59072,84,38.17,0.371381019,-0.217236659
2024-11-04,7,1,5712.69,1.3391,155.9558172,0.554019913,165.7,0.562,4.74185,46,12.69,0.575454315,0.021434401
2024-08-08,11,1,5319.31,1.445,10.3176147,0.059619714,12.25,0.068,4.9504,134,-780.69,-0.087262039,-0.146881753
2024-09-25,6,1,5722.26,1.3381,59.55139774,0.227345722,65.35,0.244,4.61325,177,-477.74,0.266382793,0.03903707
2024-09-19,4,1,5713.64,1.3462,123.2386755,0.37186632,134.95,0.394,4.7078,183,-286.36,0.659273444,0.287407124
2024-09-03,11,1,5528.93,1.3905,13.0500104,0.084503611,15.05,0.097,4.95311,108,-571.07,0,-0.084503611
2024-10-04,5,1,5751.07,1.3361,101.2590695,0.323596665,106.15,0.337,4.75321,168,-348.93,0.203294275,-0.12030239
2024-10-04,2,1,5751.07,1.3361,254.4977774,0.545188025,261.7,0.559,4.75321,168,-48.93,0.355990864,-0.189197161
2024-11-22,4,3,5969.34,1.2949,199.2733843,0.545433866,209.9,0.566,4.77997,119,-30.66,0.422588723,-0.122845143
2024-08-26,9,1,5616.84,1.3683,59.78204392,0.282146441,72.8,0.312,4.93872,116,-283.16,0.22287992,-0.059266521
2024-11-19,12,1,5916.98,1.3054,7.603907689,0.088091752,8.3,0.097,4.7679,31,-283.02,3.06304954,2.974957788
2024-09-04,4,1,5520.07,1.3929,75.75389641,0.256714236,83.9,0.272,4.89094,198,-479.93,0.397154355,0.140440119
2024-11-27,2,2,5998.74,1.2879,349.8678456,0.715525205,364.2,0.737,4.72437,114,198.74,0.829461739,0.113936534
2024-10-10,12,1,5780.05,1.3278,17.11489542,0.117854043,19.25,0.127,4.7853,71,-419.95,0.117922954,6.89105E-05
2024-10-21,1,1,5853.98,1.311,370.0541775,0.670047298,386.75,0.687,4.79913,151,153.98,3.444633447,2.774586149
2024-08-27,7,1,5625.8,1.3662,159.5574556,0.502223961,170.4,0.523,4.92021,115,-74.2,0.678405754,0.176181793
2024-12-02,12,1,6047.15,1.2774,6.788166344,0.118401017,8.65,0.142,4.78404,18,-152.85,-0.436807031,-0.555208048
2024-08-27,12,1,5625.8,1.3662,12.50895125,0.082334875,14.6,0.094,4.92021,115,-574.2,0.100504556,0.018169681
2024-11-13,1,1,5985.38,1.2904,435.7273321,0.754282431,458.5,0.777,4.73383,128,285.38,0.995323495,0.241041063
2024-08-22,10,1,5570.64,1.3792,37.29501448,0.186243751,25.15,0.207,4.97371,120,-429.36,0.080775327,-0.105468424
2024-09-30,2,3,5762.48,1.3305,256.2912395,0.552249896,262.4,0.564,4.62877,172,-37.52,0.382674748,-0.169575149
2024-09-30,10,3,5762.48,1.3305,59.31604646,0.292171064,34.25,0.303,4.62877,81,-237.52,0.12050575,-0.171665314
2024-10-14,6,1,5859.85,1.3103,99.05790133,0.3233327,109,0.342,4.78585,158,-340.15,0.388403641,0.065070941
2024-08-28,10,1,5592.18,1.3749,35.04776466,0.184488854,20.25,0.197,4.90451,114,-407.82,-1.741607092,-1.926095946
2024-10-11,12,3,5815.03,1.3204,22.95035516,0.146723486,23.35,0.152,4.78128,70,-384.97,0.186718801,0.039995315
2024-10-14,3,1,5859.85,1.3103,248.2001226,0.549915818,265.05,0.569,4.78585,158,-40.15,0.673009758,0.12309394
2024-10-25,5,3,5808.12,1.3187,107.8505736,0.348843027,111.95,0.363,4.77618,147,-291.88,0.416417143,0.067574116
2024-10-11,10,3,5815.03,1.3204,75.63492223,0.345159967,43.5,0.352,4.78128,70,-184.97,0.315724519,-0.029435449
2024-10-03,2,1,5699.94,1.3476,228.6529997,0.50880047,235.9,0.525,4.61384,169,-100.06,0.506700314,-0.002100157
2024-08-09,7,3,5344.16,1.4383,72.58134753,0.277806061,76.95,0.29,4.97276,133,-355.84,3.85804958,3.580243519
2024-08-19,7,1,5608.25,1.3698,157.0294119,0.491816743,165.25,0.508,5.01499,123,-91.75,-0.052909824,-0.544726567
2024-10-02,4,1,5709.54,1.3455,125.9476598,0.367983032,137,0.386,4.59496,170,-290.46,0.667678337,0.299695305
2024-08-15,8,1,5543.22,1.3858,86.41521098,0.337173,92.7,0.354,5.00198,127,-256.78,0.462144577,0.124971577
2024-11-07,9,1,5973.1,1.2938,148.2679414,0.669197361,168.05,0.659,4.74561,43,73.1,0.488134455,-0.181062906
2024-08-07,4,1,5199.5,1.4786,36.06552037,0.134977418,40.1,0.151,4.85962,226,-800.5,0.141310821,0.006333403
2024-08-30,8,3,5648.4,1.3606,112.5626874,0.42087489,117.45,0.43,4.96967,112,-151.6,0.294366811,-0.126508079
2024-10-01,1,1,5708.75,1.3433,295.415563,0.578848545,306.7,0.596,4.60149,171,8.75,8.794966283,8.216117738
2024-10-30,4,1,5813.67,1.3177,151.1469981,0.431102785,158.65,0.458,4.78509,142,-186.33,0.377677043,-0.053425743
2024-12-02,2,1,6047.15,1.2774,381.1122244,0.750195532,399.6,0.771,4.78404,109,247.15,0.953033523,0.202837991
2024-08-16,8,3,5554.25,1.3829,90.01422687,0.346705003,97.7,0.366,4.99486,126,-245.75,0.304520476,-0.042184526
2024-10-28,5,1,5823.52,1.3151,108.7334953,0.355762532,118.1,0.378,4.77389,144,-276.48,0.391736839,0.035974307
2024-10-17,6,1,5841.47,1.3139,87.25640077,0.302161932,93.9,0.321,4.79474,155,-358.53,0.152247444,-0.149914488
2024-10-14,5,1,5859.85,1.3103,139.4385597,0.401077268,151.75,0.421,4.78585,158,-240.15,0.486620654,0.085543386
2024-08-30,6,3,5648.4,1.3606,47.4575452,0.193691841,53.1,0.208,4.96967,203,-551.6,0.128239007,-0.065452834
2024-11-25,11,1,5987.37,1.2907,25.63951443,0.27099484,29.35,0.285,4.76095,25,-112.63,0.199723506,-0.071271334
2024-08-12,2,1,5344.39,1.4375,95.16299667,0.291649692,105.1,0.313,4.96403,221,-455.61,0.290561827,-0.001087865
2024-08-14,7,1,5455.21,1.408,92.82858984,0.349793894,101,0.372,4.94858,128,-244.79,0.411749157,0.061955263
2024-10-04,11,1,5751.07,1.3361,30.06877987,0.179896988,31.75,0.188,4.75321,77,-348.93,0.109327144,-0.070569845
2024-08-22,8,1,5570.64,1.3792,97.80188061,0.3618874,108.25,0.387,4.97371,120,-229.36,0.262715868,-0.099171533
2024-08-30,3,3,5648.4,1.3606,145.5563941,0.412324537,156.4,0.427,4.96967,203,-251.6,0.302277659,-0.110046878
2024-08-21,9,1,5620.85,1.3666,65.52408306,0.295185405,81.65,0.328,4.94072,121,-279.15,0.227098878,-0.068086527
2024-09-06,7,1,5408.42,1.4211,79.04439775,0.304821065,82.15,0.318,4.84393,105,-291.58,0.342054287,0.037233222
2024-11-29,6,3,6032.38,1.2809,107.3401498,0.406718108,117.25,0.436,4.79975,112,-167.62,0.314857164,-0.091860944
2024-09-09,6,3,5471.05,1.4044,24.80263386,0.11295717,30.1,0.129,4.85278,193,-728.95,0.060833151,-0.052124019
2024-12-02,5,1,6047.15,1.2774,164.5853413,0.521868362,177.2,0.55,4.78404,109,-52.85,0.456661897,-0.065206465
2024-10-08,12,1,5751.13,1.3351,13.79852066,0.099389794,15.55,0.107,4.77619,73,-448.87,0.110570158,0.011180364
2024-10-15,10,1,5815.26,1.3209,71.40598672,0.337950407,43.25,0.353,4.76965,66,-184.74,0.120376744,-0.217573663
2024-08-19,11,1,5608.25,1.3698,23.93007888,0.136010911,26.3,0.146,5.01499,123,-491.75,-0.04409152,-0.180102431
2024-08-22,5,1,5570.64,1.3792,64.09681405,0.22960368,74.3,0.254,4.97371,211,-529.36,0.160766427,-0.068837253
2024-11-15,10,3,5870.62,1.3163,41.03036346,0.309163198,17.75,0.327,4.77039,35,-129.38,0.038010215,-0.271152982
2024-09-10,7,1,5495.52,1.3981,100.0887845,0.370424755,107.5,0.388,4.83428,101,-204.48,0.371592789,0.001168034
2024-08-22,2,1,5570.64,1.3792,175.1425829,0.439859001,193.2,0.465,4.97371,211,-229.36,0.326238212,-0.113620789
2024-09-03,8,1,5528.93,1.3905,75.23277883,0.310128201,82.1,0.331,4.95311,108,-271.07,0.038587529,-0.271540672
2024-10-23,3,1,5797.42,1.3226,200.2861361,0.500759449,213.05,0.522,4.79683,149,-102.58,0.425202054,-0.075557394
2024-09-30,1,3,5762.48,1.3305,323.0014341,0.614350175,329.75,0.625,4.62877,172,62.48,0.424069853,-0.190280322
2024-10-04,3,1,5751.07,1.3361,194.5746703,0.475823637,200.95,0.49,4.75321,168,-148.93,0.300875527,-0.17494811
2024-10-15,12,1,5815.26,1.3209,20.62730504,0.13774264,22.9,0.149,4.76965,66,-384.74,0.053706547,-0.084036093
2024-10-03,9,1,5699.94,1.3476,65.08214474,0.32128142,84.7,0.359,4.61384,78,-200.06,0.318160662,-0.003120758
2024-09-12,3,1,5595.76,1.3736,126.5253989,0.369264062,137.35,0.386,4.84198,190,-304.24,0.419325157,0.050061095
2024-08-19,2,1,5608.25,1.3698,188.7008776,0.46675188,199.7,0.485,5.01499,214,-191.75,-0.026454912,-0.493206792
2024-10-31,1,1,5705.45,1.3411,275.5699997,0.571846084,286.1,0.596,4.7692,141,5.45,0.408392335,-0.163453749
2024-10-09,11,1,5792.04,1.3255,36.88369268,0.211556642,39,0.219,4.78852,72,-307.96,0.110656653,-0.100899989
2024-11-18,6,1,5893.62,1.3109,72.49917118,0.294736534,79.6,0.319,4.76812,123,-306.38,0.371530482,0.076793948
2024-09-13,9,1,5626.02,1.3662,54.58525473,0.27123762,69.45,0.304,4.83545,98,-273.98,0.342607719,0.071370099
2024-11-19,9,1,5916.98,1.3054,95.41450967,0.576177968,111.55,0.58,4.7679,31,16.98,-28.18005577,-28.75623373
2024-10-14,1,1,5859.85,1.3103,386.9455894,0.669327943,407.4,0.686,4.78585,158,159.85,0.804709843,0.1353819
2024-11-14,7,1,5949.17,1.2985,291.8738543,0.841648595,296.95,0.849,4.77487,36,249.17,0.739599464,-0.102049131
2024-11-25,3,1,5987.37,1.2907,269.9722425,0.6404876,288.1,0.662,4.76095,116,87.37,0.57420508,-0.06628252
2024-09-03,2,1,5528.93,1.3905,151.9658386,0.404401649,164.65,0.427,4.95311,199,-271.07,0.154350116,-0.250051533
2024-10-11,5,3,5815.03,1.3204,125.2122613,0.370552053,128.55,0.384,4.78128,161,-284.97,0.525075902,0.154523849
2024-10-14,2,1,5859.85,1.3103,314.6553922,0.613881704,333.4,0.632,4.78585,158,59.85,0.741092005,0.127210301
2024-11-06,3,1,5929.04,1.2922,255.3935365,0.595893646,272.1,0.616,4.75551,135,29.04,0.559881816,-0.03601183
2024-10-24,12,1,5809.86,1.3193,11.45027918,0.095436714,12.85,0.106,4.77971,57,-390.14,0.102567685,0.007130971
2024-09-17,1,1,5634.58,1.3645,248.2694864,0.538725258,267.7,0.561,4.76338,185,-65.42,0.462794172,-0.075931086
2024-08-29,4,1,5591.96,1.3743,88.08446459,0.296381291,101.95,0.327,4.99045,204,-408.04,0.194745153,-0.101636139
2024-08-13,6,1,5434.43,1.4134,25.77641582,0.113823805,30,0.127,4.93515,220,-765.57,-0.019446967,-0.133270772
2024-10-25,2,3,5808.12,1.3187,272.9689532,0.577859758,280.3,0.593,4.77618,147,8.12,0.748196656,0.170336897
2024-10-24,3,1,5809.86,1.3193,206.0485599,0.50944704,218.25,0.532,4.77971,148,-90.14,1.461589507,0.952142467
2024-09-19,1,1,5713.64,1.3462,286.9422645,0.590666413,304.55,0.608,4.7078,183,13.64,0.929177337,0.338510923
2024-09-17,2,1,5634.58,1.3645,190.8359325,0.469337479,208.05,0.493,4.76338,185,-165.42,0.405323001,-0.064014479
2024-11-29,10,3,6032.38,1.2809,85.98234319,0.618520339,34.7,0.638,4.79975,21,32.38,0.070754419,-0.54776592
2024-10-15,4,1,5815.26,1.3209,168.1220083,0.444149339,177.9,0.463,4.76965,157,-184.74,0.340758783,-0.103390556
2024-10-29,6,1,5832.92,1.3131,75.81877843,0.281159694,84.15,0.304,4.76552,143,-367.08,0.416256726,0.135097033
2024-09-09,5,3,5471.05,1.4044,39.18535107,0.160636389,46.5,0.179,4.85278,193,-628.95,0.086005489,-0.0746309
2024-11-07,12,1,5973.1,1.2938,24.56279631,0.197137599,26.65,0.204,4.74561,43,-226.9,0.094477636,-0.102659962
2024-10-04,1,1,5751.07,1.3361,321.1143911,0.606788872,329.75,0.62,4.75321,168,51.07,0.412009731,-0.194779141
2024-09-09,2,3,5471.05,1.4044,125.3410755,0.358271756,140.3,0.38,4.85278,193,-328.95,0.201378706,-0.15689305
2024-09-16,12,3,5633.09,1.3646,10.21538982,0.071550422,12.3,0.083,4.76414,95,-566.91,1.048868996,0.977318574
2024-11-15,4,3,5870.62,1.3163,153.8232711,0.462495509,166.2,0.491,4.77039,126,-129.38,0.207938238,-0.254557271
2024-08-16,5,3,5554.25,1.3829,58.65178546,0.217619222,67.45,0.239,4.99486,217,-545.75,0.1817753,-0.035843922
2024-08-30,5,3,5648.4,1.3606,71.36105571,0.259922533,78.65,0.275,4.96967,203,-451.6,0.177785896,-0.082136638
2024-08-06,1,1,5240.03,1.4665,120.4160433,0.317215336,125.9,0.33,4.95203,227,-459.97,0.344879204,0.027663868
2024-08-05,12,1,5186.33,1.4816,6.991191383,0.038104792,9.5,0.048,4.95853,137,-1013.67,-0.06450129,-0.102606082
2024-09-27,11,1,5738.17,1.335,31.62221484,0.181482184,34.05,0.192,4.59072,84,-361.83,0.008299017,-0.173183166
2024-09-03,12,1,5528.93,1.3905,7.009063948,0.04995068,8.3,0.059,4.95311,108,-671.07,-0.011025008,-0.060975688
2024-11-08,10,3,5995.54,1.2888,107.8660445,0.538992331,59.3,0.55,4.76595,42,-4.46,0.038652436,-0.500339895
2024-09-04,11,1,5520.07,1.3929,13.0636466,0.083549879,15.05,0.091,4.89094,107,-579.93,0.100770508,0.01722063
2024-10-02,1,1,5709.54,1.3455,293.6771949,0.579184783,311.8,0.597,4.59496,170,9.54,1.182453239,0.603268456
2024-12-02,8,1,6047.15,1.2774,265.1340959,0.911165135,271.3,0.907,4.78404,18,247.15,1.270711364,0.359546229
2024-09-25,2,1,5722.26,1.3381,231.0650621,0.525922686,244.4,0.545,4.61325,177,-77.74,0.572067964,0.046145279
2024-11-06,12,1,5929.04,1.2922,19.16123879,0.158035434,21.65,0.167,4.75551,44,-270.96,0.114028883,-0.04400655
2024-09-24,8,1,5732.93,1.336,136.496973,0.487734993,147.35,0.504,4.61941,87,-67.07,0.317111719,-0.170623274
2024-11-27,12,2,5998.74,1.2879,5.888754533,0.092280341,6.35,0.097,4.72437,23,-201.26,0.082795636,-0.009484705
2024-08-22,1,1,5570.64,1.3792,229.1363198,0.509032038,249.45,0.532,4.97371,211,-129.36,0.385055197,-0.123976841
2024-10-14,11,1,5859.85,1.3103,50.81147547,0.271736922,57.45,0.288,4.78585,67,-240.15,0.316973087,0.045236165
2024-08-08,8,1,5319.31,1.445,49.28582656,0.202890031,54.9,0.221,4.9504,134,-480.69,-0.24352197,-0.446412001
2024-11-18,9,1,5893.62,1.3109,80.74961328,0.530089057,98.25,0.546,4.76812,32,-6.38,0.57457621,0.044487153
2024-11-27,4,2,5998.74,1.2879,204.1462604,0.569875928,215.55,0.594,4.72437,114,-1.26,0.659354341,0.089478413
2024-08-07,6,1,5199.5,1.4786,15.99137785,0.070586091,18.75,0.082,4.85962,226,-1000.5,0.061457665,-0.009128426
2024-09-24,11,1,5732.93,1.336,27.34946545,0.167470798,31.45,0.183,4.61941,87,-367.07,0.13787466,-0.029596138
2024-10-11,3,3,5815.03,1.3204,227.9487023,0.519584933,232.85,0.534,4.78128,161,-84.97,0.72876914,0.209184207
2024-09-16,11,3,5633.09,1.3646,19.70214368,0.122173465,23.1,0.137,4.76414,95,-466.91,1.456762495,1.334589029
2024-10-24,1,1,5809.86,1.3193,339.7951062,0.641910822,355.15,0.662,4.77971,148,109.86,1.589799113,0.947888291
2024-09-10,9,1,5495.52,1.3981,30.01878835,0.16887178,40.05,0.201,4.83428,101,-404.48,0.190933622,0.022061842
2024-10-01,7,1,5708.75,1.3433,194.0072206,0.559447317,203.1,0.575,4.60149,80,8.75,6.294436653,5.734989336
2024-08-14,8,1,5455.21,1.408,58.53641208,0.257530382,64.55,0.278,4.94858,128,-344.79,0.320629011,0.06309863
2024-10-10,2,1,5780.05,1.3278,270.0174018,0.563016324,283.35,0.581,4.7853,162,-19.95,0.421358847,-0.141657476
2024-11-07,11,1,5973.1,1.2938,51.07788499,0.338035872,54.8,0.347,4.74561,43,-126.9,0.202452078,-0.135583794
2024-09-27,8,1,5738.17,1.335,147.5400552,0.493375091,152.95,0.506,4.59072,84,-61.83,0.278017076,-0.215358015
2024-10-07,9,3,5695.94,1.3483,62.71964533,0.315168326,86.2,0.356,4.80911,74,-204.06,0.280462746,-0.03470558
2024-11-08,8,3,5995.54,1.2888,256.8661891,0.778857705,260.15,0.787,4.76595,42,195.54,0.570123437,-0.208734267
2024-11-15,7,3,5870.62,1.3163,231.2926785,0.756192837,238.7,0.771,4.77039,35,170.62,0.500840486,-0.25535235
2024-11-29,12,3,6032.38,1.2809,7.811760825,0.12231492,9.1,0.138,4.79975,21,-167.62,-0.031839489,-0.154154408
2024-08-15,9,1,5543.22,1.3858,47.67138408,0.232233334,59.1,0.262,5.00198,127,-356.78,0.309636867,0.077403533
2024-08-12,5,1,5344.39,1.4375,29.12470518,0.123499466,33.85,0.139,4.96403,221,-755.61,0.121902376,-0.00159709
2024-11-05,11,1,5782.76,1.3243,16.89757797,0.134806383,19.9,0.144,4.75145,45,-317.24,0.166706734,0.031900351
2024-10-23,2,1,5797.42,1.3226,262.6779662,0.572362634,277.3,0.593,4.79683,149,-2.58,0.515148643,-0.057213991
2024-10-31,9,1,5705.45,1.3411,49.33581982,0.28736558,64,0.331,4.7692,50,-194.55,0.17286448,-0.114501099
2024-08-16,6,3,5554.25,1.3829,38.95229401,0.160604325,45.7,0.179,4.99486,217,-645.75,0.128367093,-0.032237232
2024-08-20,7,1,5597.12,1.3721,154.6831721,0.481184006,165.85,0.504,4.9802,122,-102.88,0.510232149,0.029048142
2024-10-29,12,1,5832.92,1.3131,13.74298354,0.110319458,16.6,0.125,4.76552,52,-367.08,0.154169158,0.0438497
2024-11-20,10,1,5917.11,1.3051,56.47036987,0.38576143,23.2,0.4,4.77309,30,-82.89,0.175230105,-0.210531325
2024-11-13,7,1,5985.38,1.2904,326.0810414,0.860198242,337.2,0.869,4.73383,37,285.38,1.105152294,0.244954052
2024-11-12,2,1,5983.99,1.2925,358.3102848,0.699777758,375.3,0.722,4.7735,129,183.99,2.376797619,1.677019861
2024-10-23,5,1,5797.42,1.3226,102.2360283,0.339302654,110.7,0.36,4.79683,149,-302.58,0.216689508,-0.122613145
2024-10-30,11,1,5813.67,1.3177,26.97951128,0.18468687,28.9,0.204,4.78509,51,-286.33,0.12174205,-0.06294482
2024-08-14,2,1,5455.21,1.408,122.2763786,0.355957911,134.75,0.379,4.94858,219,-344.79,0.422000173,0.066042262
2024-10-10,11,1,5780.05,1.3278,34.12375474,0.199692281,37.65,0.212,4.7853,71,-319.95,0.168255922,-0.031436359
2024-10-23,4,1,5797.42,1.3226,146.4777662,0.421771332,157.05,0.443,4.79683,149,-202.58,0.322990022,-0.09878131
2024-11-27,7,2,5998.74,1.2879,322.1218111,0.903752063,325.55,0.909,4.72437,23,298.74,0.989031511,0.085279449
2024-11-20,8,1,5917.11,1.3051,184.2056071,0.702436573,187.3,0.713,4.77309,30,117.11,0.619677371,-0.082759203
2024-09-13,6,1,5626.02,1.3662,44.68903468,0.181331998,51,0.198,4.83545,189,-573.98,0.211396252,0.030064254
2024-08-22,12,1,5570.64,1.3792,12.0162788,0.075771868,14.35,0.088,4.97371,120,-629.36,0.050190494,-0.025581374
2024-09-04,8,1,5520.07,1.3929,75.65425572,0.306079224,81.75,0.319,4.89094,107,-279.93,0.471250317,0.165171093
2024-09-06,1,1,5408.42,1.4211,152.1734375,0.392723218,160.2,0.409,4.84393,196,-291.58,0.450197914,0.057474696
2024-08-28,9,1,5592.18,1.3749,52.34370352,0.256646027,61.35,0.286,4.90451,114,-307.82,-6.269785531,-6.526431558
2024-09-20,3,1,5702.55,1.3484,168.0002134,0.441790151,174.25,0.457,4.66994,182,-197.45,0.382699555,-0.059090596
2024-10-08,1,1,5751.13,1.3351,321.9039217,0.605567988,333.9,0.619,4.77619,164,51.13,0.587250394,-0.018317594
2024-11-06,7,1,5929.04,1.2922,292.0674125,0.790578413,303.55,0.796,4.75551,44,229.04,0.708119364,-0.082459049
2024-11-07,8,1,5973.1,1.2938,238.8818601,0.758578378,247.4,0.765,4.74561,43,173.1,0.573614221,-0.184964157
2024-08-21,3,1,5620.85,1.3666,147.4461259,0.401933462,160.1,0.422,4.94072,212,-279.15,0.297509447,-0.104424014
2024-10-24,8,1,5809.86,1.3193,160.9465747,0.557527172,168.8,0.573,4.77971,57,9.86,2.38469867,1.827171497
2024-10-08,9,1,5751.13,1.3351,78.53719435,0.374530959,101.5,0.403,4.77619,73,-148.87,0.374709979,0.00017902
2024-08-19,8,1,5608.25,1.3698,107.4490157,0.394263784,113.95,0.411,5.01499,123,-191.75,-0.04409152,-0.438355304
2024-10-30,6,1,5813.67,1.3177,71.79564013,0.268822182,76.05,0.292,4.78509,142,-386.33,0.210281723,-0.058540459
2024-08-15,10,1,5543.22,1.3858,32.31489705,0.167930074,20.5,0.181,5.00198,127,-456.78,0.101671807,-0.066258267
2024-10-17,5,1,5841.47,1.3139,125.8304833,0.381795261,134.2,0.402,4.79474,155,-258.53,0.217496348,-0.164298913
2024-08-28,11,1,5592.18,1.3749,19.62624675,0.117674846,20.25,0.128,4.90451,114,-507.82,-1.741607092,-1.859281937
2024-08-15,6,1,5543.22,1.3858,37.4096938,0.1556045,43.2,0.173,5.00198,218,-656.78,0.231072289,0.075467789
2024-09-18,2,1,5618.26,1.3686,180.8075207,0.456146064,201.35,0.482,4.73875,184,-181.74,0.400354052,-0.055792013
2024-08-20,9,1,5597.12,1.3721,58.89896637,0.27376833,74.7,0.312,4.9802,122,-302.88,0.295509453,0.021741122
2024-11-08,7,3,5995.54,1.2888,345.3662158,0.843470277,348.85,0.85,4.76595,42,295.54,0.850353602,0.006883324
2024-11-18,11,1,5893.62,1.3109,16.4077379,0.166460088,18.6,0.184,4.76812,32,-206.38,0.20736585,0.040905763
2024-10-03,5,1,5699.94,1.3476,86.94277788,0.288319005,91.2,0.304,4.61384,169,-400.06,0.293611228,0.005292224
2024-11-06,4,1,5929.04,1.2922,192.5169245,0.518114899,206.8,0.539,4.75551,135,-70.96,0.496025641,-0.022089257
2024-10-07,7,3,5695.94,1.3483,186.91333,0.546977364,198.45,0.56,4.80911,74,-4.06,0.449107012,-0.097870352
2024-08-28,7,1,5592.18,1.3749,145.5410994,0.469983784,147.45,0.485,4.90451,114,-107.82,-16.4872138,-16.95719759
2024-09-30,6,3,5762.48,1.3305,69.73747895,0.254078459,72.75,0.265,4.62877,172,-437.52,0.170179876,-0.083898584
2024-08-09,3,3,5344.16,1.4383,67.79074917,0.230417308,75.25,0.247,4.97276,224,-555.84,2.986877094,2.756459787
2024-09-20,6,1,5702.55,1.3484,58.56943484,0.221932032,61.75,0.233,4.66994,182,-497.45,0.12651225,-0.095419782
2024-09-23,3,3,5718.57,1.3397,171.7327353,0.451064138,180.3,0.467,4.64276,179,-181.43,0.575433988,0.12436985
2024-09-03,7,1,5528.93,1.3905,118.75533,0.409473327,127.4,0.43,4.95311,108,-171.07,0.115762587,-0.29371074
